input_dataset,method,agents,agent_topk,avg_top1,val_avg_top1,seed,irl_lr,irl_epochs,irl_greedy,irl_tau,irl_weights,dt_negatives,dt_max_depth
ticket_log_platinum_2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.18032786885245902, 0.32786885245901637, 0.36065573770491804], 'Bob': [0.2714285714285714, 0.37142857142857144, 0.4142857142857143], 'Carol': [0.37681159420289856, 0.42028985507246375, 0.4782608695652174]}",0.27618934482797636,0.32259130067121183,42,0.01,100,True,1.0,"{'Alice': array([-0.1776313 ,  5.99576008, -0.3419202 ,  1.12459206,  0.17511701,
        0.04600474,  0.64768665,  0.07480832, -0.17490347,  0.49825704]), 'Bob': array([ 2.19645256e-01,  4.72175345e+00,  1.13978236e-02,  9.83105186e-01,
        4.11155457e-01, -2.62181319e-03,  4.12856823e-01,  2.13985708e-01,
       -2.70857876e-01,  5.61924555e-01]), 'Carol': array([-0.11808607,  5.45737913, -0.04399648,  0.85500223,  0.52325632,
       -0.00592515,  0.27861663,  0.19395871, -0.30238218,  0.45252285])}",50,5
ticket_log_platinum_2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.21311475409836064, 0.3114754098360656, 0.3770491803278688], 'Bob': [0.2571428571428571, 0.34285714285714286, 0.37142857142857144], 'Carol': [0.36231884057971014, 0.43478260869565216, 0.4492753623188406]}",0.27752548394030935,0.3171321987914663,42,0.05,100,True,1.0,"{'Alice': array([-4.65772698, 30.53185761, -7.6367205 ,  2.86956861, -2.64691293,
        2.48083947,  0.61849125, -2.61459283,  0.72295777, -4.94608712]), 'Bob': array([ 1.47330573, 24.16182444, -4.34063001,  0.63037358, -7.70589133,
        6.31734992,  1.36555059,  0.46432288, -2.59469548, -0.90695752]), 'Carol': array([-0.77771789, 27.83995287, -6.52057162,  1.89862984, -0.79785891,
        1.09360403,  0.32374453, -5.62698807, -4.69387275,  1.08065338])}",50,5
ticket_log_platinum_2.csv,irl,"Alice,Bob,Carol","{'Alice': [0.2459016393442623, 0.2786885245901639, 0.3114754098360656], 'Bob': [0.21428571428571427, 0.3142857142857143, 0.35714285714285715], 'Carol': [0.36231884057971014, 0.43478260869565216, 0.463768115942029]}",0.2741687314032289,0.32342150696756694,42,0.1,100,True,1.0,"{'Alice': array([  5.22063431,  61.20197952, -13.93548476,   2.22905662,
        -5.44270316,   7.89144949,  -3.84116382,   4.83407394,
       -14.42430932,   8.58063067]), 'Bob': array([  6.44860078,  48.46191319, -10.35108738,   0.7599139 ,
       -15.49074526,  13.35565402,   0.82751937,   2.14874046,
        -1.75298329,  -4.77393535]), 'Carol': array([  5.1294451 ,  55.81817004, -13.32066743,   1.90547965,
        -1.27868231,   8.29873927,  -9.76303019,   4.348903  ,
        -5.92086143,  -1.82306337])}",50,5
ticket_log_platinum_2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.16393442622950818, 0.18032786885245902, 0.19672131147540983], 'Bob': [0.34285714285714286, 0.37142857142857144, 0.38571428571428573], 'Carol': [0.07246376811594203, 0.07246376811594203, 0.08695652173913043]}",0.19308511240086434,0.2088904744287652,42,0.005,100,False,1.0,,10,5
ticket_log_platinum_2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.36065573770491804, 0.36065573770491804, 0.3770491803278688], 'Bob': [0.34285714285714286, 0.35714285714285715, 0.35714285714285715], 'Carol': [0.18840579710144928, 0.18840579710144928, 0.2028985507246377]}",0.29730622588783673,0.30646063456829276,42,0.005,100,False,1.0,,10,10
ticket_log_platinum_2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.19672131147540983, 0.19672131147540983, 0.19672131147540983], 'Bob': [0.18571428571428572, 0.18571428571428572, 0.18571428571428572], 'Carol': [0.10144927536231885, 0.10144927536231885, 0.11594202898550725]}",0.16129495751733813,0.1449183446963691,42,0.005,100,False,1.0,,10,20
ticket_log_platinum_2.csv,dt_local,"Alice,Bob,Carol","{'Alice': [0.19672131147540983, 0.19672131147540983, 0.19672131147540983], 'Bob': [0.17142857142857143, 0.17142857142857143, 0.17142857142857143], 'Carol': [0.10144927536231885, 0.10144927536231885, 0.11594202898550725]}",0.15653305275543336,0.1449183446963691,42,0.005,100,False,1.0,,10,
ticket_log_platinum_2.csv,lr_local,"Alice,Bob,Carol","{'Alice': [0.09836065573770492, 0.18032786885245902, 0.22950819672131148], 'Bob': [0.07142857142857142, 0.14285714285714285, 0.17142857142857143], 'Carol': [0.043478260869565216, 0.07246376811594203, 0.10144927536231885]}",0.07108916267861386,0.08750858834099677,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.2786885245901639, 0.3114754098360656, 0.3442622950819672], 'Bob': [0.22857142857142856, 0.32857142857142857, 0.35714285714285715], 'Carol': [0.3188405797101449, 0.4492753623188406, 0.463768115942029]}",0.2753668442905791,0.262393636699963,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.14754098360655737, 0.22950819672131148, 0.3114754098360656], 'Bob': [0.2857142857142857, 0.4142857142857143, 0.42857142857142855], 'Carol': [0.3188405797101449, 0.4492753623188406, 0.4782608695652174]}",0.25069861634366264,0.1895512922149992,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.13114754098360656, 0.19672131147540983, 0.2459016393442623], 'Bob': [0.04285714285714286, 0.21428571428571427, 0.32857142857142857], 'Carol': [0.2318840579710145, 0.34782608695652173, 0.391304347826087]}",0.13529624727058798,0.18384555079893591,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.04918032786885246, 0.16393442622950818, 0.2786885245901639], 'Bob': [0.08571428571428572, 0.14285714285714285, 0.2], 'Carol': [0.028985507246376812, 0.08695652173913043, 0.10144927536231885]}",0.054626706943171656,0.09521166957348977,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.04918032786885246, 0.18032786885245902, 0.3114754098360656], 'Bob': [0.08571428571428572, 0.14285714285714285, 0.2], 'Carol': [0.028985507246376812, 0.08695652173913043, 0.10144927536231885]}",0.054626706943171656,0.10116405052587073,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,svm,"Alice,Bob,Carol","{'Alice': [0.04918032786885246, 0.18032786885245902, 0.29508196721311475], 'Bob': [0.1, 0.14285714285714285, 0.2], 'Carol': [0.028985507246376812, 0.13043478260869565, 0.15942028985507245]}",0.05938861170507642,0.10116405052587073,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.2786885245901639, 0.32786885245901637, 0.36065573770491804], 'Bob': [0.3, 0.38571428571428573, 0.38571428571428573], 'Carol': [0.36231884057971014, 0.42028985507246375, 0.4492753623188406]}",0.31366912172329137,0.2981982101016507,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.22950819672131148, 0.32786885245901637, 0.3442622950819672], 'Bob': [0.2714285714285714, 0.38571428571428573, 0.4], 'Carol': [0.37681159420289856, 0.4492753623188406, 0.4927536231884058]}",0.29258278745092714,0.30289316984655495,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,xgboost,"Alice,Bob,Carol","{'Alice': [0.2459016393442623, 0.29508196721311475, 0.32786885245901637], 'Bob': [0.3, 0.4, 0.4], 'Carol': [0.34782608695652173, 0.42028985507246375, 0.42028985507246375]}",0.2979092421002613,0.29215554146186773,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.01639344262295082, 0.01639344262295082, 0.03278688524590164], 'Bob': [0.014285714285714285, 0.014285714285714285, 0.05714285714285714], 'Carol': [0.043478260869565216, 0.08695652173913043, 0.10144927536231885]}",0.024719139259410106,0.038048552754435104,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.06557377049180328, 0.06557377049180328, 0.08196721311475409], 'Bob': [0.04285714285714286, 0.05714285714285714, 0.07142857142857142], 'Carol': [0.08695652173913043, 0.08695652173913043, 0.11594202898550725]}",0.06512914502935886,0.04467478815425541,42,0.005,100,False,1.0,,50,5
ticket_log_platinum_2.csv,neural_network,"Alice,Bob,Carol","{'Alice': [0.0, 0.01639344262295082, 0.06557377049180328], 'Bob': [0.05714285714285714, 0.1, 0.11428571428571428], 'Carol': [0.043478260869565216, 0.08695652173913043, 0.08695652173913043]}",0.03354037267080745,0.13227366418265418,42,0.005,100,False,1.0,,50,5
